cluster,n_customers,share,median_ACTUAL_CLTV,mean_ACTUAL_CLTV,median_CURRENT_YEAR_FAP,mean_CURRENT_YEAR_FAP,median_FUTURE_LIFETIME_VALUE,mean_FUTURE_LIFETIME_VALUE,median_ACTUAL_LIFETIME_DURATION,mean_ACTUAL_LIFETIME_DURATION,median_NUM_CROSS_SOLD_LY,mean_NUM_CROSS_SOLD_LY,median_CLM_OVER_PROFIT_HITCOUNT,mean_CLM_OVER_PROFIT_HITCOUNT,mode_CUSTOMER_SEGMENT,mode_CUSTOMER_PORTFOLIO,mode_ACTIVE_CUSTOMER,mean_CURRENT_GWP,mean_LAST_YEAR_GWP,mean_GEP_FIN_FULL,mean_GEC_FIN_FULL,mean_CLM_INC_FULL,mean_WEIGHTED_PLAN_LOSS_RATIO,mean_ACTUAL_LOSS_RATIO,mean_EXPECTED_LIFETIME_VALUE,mean_TOTAL_SCORE,mean_INSP_FLAG,product_index
35,200,0.0012066292209398435,120.49,183.4377,,,,,15.0,15.0015,0.0,0.0,0.0,0.0,E,MID,N,,21.153181818181817,1214.1973232323232,219.46560606060606,995.5533333333333,0.07246490583441843,0.002173861777019512,183.4377,22.44,,0.0
107,197,0.001188529782625746,1710.34,1700.6110659898477,,,,,1.0,1.0,0.0,0.0,0.0,0.0,F,MID,N,,-63.968181818181826,2377.995736040609,469.4475126903553,384.39304347826084,0.5967075462353292,0.014580606523090288,1700.6110659898477,19.0,,0.0
9,196,0.0011824966365210467,5794.035,5867.760510204081,6040.5,6111.2551530612245,0.0,0.0,2.8499999999999996,4.182142857142857,0.0,0.14795918367346939,0.0,0.32653061224489793,E,MID,N,666.6285474860335,5315.376179775281,13772.570434782609,2528.205869565217,12408.428255812347,0.5311641718734451,0.3608509129229833,5867.760510204081,22.586734693877553,,0.3096278394700051
97,193,0.001164397198206949,400.39,402.71652849740934,,,,,2.0,2.0,0.0,0.0,0.0,0.0,F,MID,N,,32.885555555555555,863.3296373056994,206.1447150259067,233.50571428571428,0.48381792981134986,0.0054812815612848755,402.71652849740934,20.0,,0.0
21,189,0.001140264613788152,1432.23,6879.32052910053,1673.19,1669.374126984127,0.0,0.0,1.9,4.0206349206349214,0.0,0.10582010582010581,0.0,0.12698412698412698,F,MID,N,250.12321428571425,1698.2568789808915,11603.519272727273,1367.7315757575757,6652.286111110383,0.4191759175368942,0.4183417349219325,6879.32052910053,21.26984126984127,,0.22144519808838167
5,187,0.0011281983215787536,-7324.68,-7408.48588235294,,,,,5.0,5.194652406417112,0.0,0.0,3.0,3.0,F,MID,N,,130.0189830508474,41187.255828877,5044.128823529411,43206.393475934514,0.6558072542042906,1.3692081721182385,-7408.48588235294,12.941176470588236,,0.0
30,184,0.001110098883264656,153.44,1228.8436956521737,85.0,85.1366847826087,77.09475969691984,70.80434951875432,1.8,5.3836956521739125,1.0,1.0,0.0,0.0,F,MID,Y,520.2858598726115,1179.94375,3092.051310344828,202.44062068965516,360.79,0.42972800040744946,0.0004032104640197891,1299.6480451709283,23.54891304347826,,2.092657121935207
41,179,0.00107993315274116,112.26,477.6194972067039,371.0,370.26687150837984,346.00944,345.2080190932571,2.5,4.572625698324022,1.0,0.9888268156424581,0.0,0.00558659217877095,E,MID,Y,352.58677631578945,332.06248554913293,1700.3529479768786,175.89624277456645,4950.0,0.026945006306524865,0.001691940341691351,822.8275162999611,23.201117318435752,,2.069275478114702
115,178,0.0010739000066364607,1020.0,1016.6571348314607,,,,,1.0,1.0,0.0,0.0,0.0,0.0,F,MID,N,,0.0,1294.5552808988766,261.59747191011235,170.67764705882354,0.6361491848055829,0.007187279723919754,1016.6571348314607,19.0,,0.0
104,173,0.0010437342761129647,398.81,391.67514450867054,,,,,1.0,1.0,0.0,0.0,0.0,0.0,F,MID,N,,0.0,713.3049132947978,171.55682080924853,187.368,0.502608546906291,0.005048018918974679,391.67514450867054,19.0,,0.0
114,168,0.0010135685455894686,934.99,936.1955357142857,,,,,1.0,1.0,0.0,0.0,0.0,0.0,F,MID,N,,191.66,1188.3695833333334,206.95232142857145,175.90375,0.6466453044479936,0.003693627372965009,936.1955357142857,19.0,,0.0
92,167,0.0010075353994847694,4780.38,4792.207245508982,,,,,1.0,1.0,0.0,0.0,0.0,0.0,F,MID,N,,64.42583333333333,6190.824071856287,1134.351856287425,927.7904347826087,0.6190835955092016,0.02716212346288654,4792.207245508982,21.0,,0.0
48,164,0.0009894359611706716,2289.165,2286.3675806451615,,,,,10.0,10.003048780487806,0.0,0.0,0.0,0.0,F,MID,N,,-2.0333333333333283,3764.1924193548384,848.391129032258,931.1178571428571,0.21228021146584924,0.0020994858399264005,864.3584756097562,21.713414634146343,,0.0
23,163,0.0009834028150659724,1304.72,3360.072147239264,1518.0,1518.612944785276,0.0,0.0,2.0,4.057055214723927,0.0,0.1656441717791411,0.0,0.1165644171779141,F,MID,N,268.8767123287671,1430.5978417266185,9815.359527027025,1163.070608108108,25218.44319999876,0.419140355684948,0.15481032112169066,3360.072147239264,21.282208588957054,,0.3466364557806784
24,163,0.0009834028150659724,1215.46,3345.966319018405,1412.0,1411.7642944785277,0.0,0.0,2.3,5.076073619631902,0.0,0.08588957055214724,0.0,0.1165644171779141,F,MID,N,130.8204794520548,1414.9353103448275,7219.505894039736,1204.9235761589403,8629.740333333333,0.4446944686090505,0.22606665488800884,3345.966319018405,21.503067484662576,,0.17973742151590735
90,162,0.0009773696689612732,37.72,37.165308641975315,,,,,0.0,0.0,0.0,0.0,0.0,0.0,F,MID,N,,288.44,274.61895061728393,0.10499999999999998,,0.007984821478481932,0.0,37.165308641975315,19.0,,0.0
82,161,0.0009713365228565741,5760.31,5897.364285714286,,,,,1.0,1.0,0.0,0.0,0.0,0.0,F,MID,N,,98.48,7575.825217391303,1288.1390683229815,1102.7116666666666,0.6152662923064123,0.03460064066817026,5897.364285714286,21.0,,0.0
32,160,0.0009653033767518749,156.035,209.19093750000002,,,,,17.0,17.018125,0.0,0.0,0.0,0.0,E,MID,N,,12.598571428571429,1417.1806875000002,243.58362500000004,0.0,0.045369892191561914,0.0,209.19093750000002,22.775,,0.0
96,160,0.0009653033767518749,575.01,574.4251874999999,,,,,2.0,2.0,0.0,0.0,0.0,0.0,F,MID,N,,0.0,1322.5839375,303.0916875,114.10916666666667,0.47070347952962077,0.008436183053583141,574.4251874999999,20.0,,0.0
34,159,0.0009592702306471755,160.48,218.64119496855344,,,,,16.0,16.01572327044025,0.0,0.0,0.0,0.0,E,MID,N,,31.116000000000003,1405.2988679245282,214.7005031446541,0.0,0.061681326765328344,0.0,218.64119496855344,22.647798742138363,,0.0
76,158,0.0009532370845424763,59.365,74.66987341772152,,,,,0.1,0.09999999999999998,0.0,0.0,0.0,0.0,F,MID,N,,-2295.6685714285713,289.6953797468354,17.450443037974683,0.0,0.3322587087508414,0.0,74.66987341772152,18.645569620253166,,0.0
20,155,0.0009351376462283787,1551.25,3259.0224516129033,1820.0,1812.7603870967741,0.0,0.0008907974193548386,2.0,3.876774193548387,0.0,0.10967741935483871,0.0,0.12903225806451613,F,MID,N,202.1111888111888,1973.3416911764705,6586.284642857143,1137.6057142857142,5185.667741932639,0.46915411210414076,0.15043768238546917,3259.023342410322,21.225806451612904,,0.22951723272837754
57,155,0.0009351376462283787,4090.96,4079.473870967742,,,,,5.0,5.0,0.0,0.0,0.0,0.0,F,MID,N,,-39.439499999999995,6410.5381290322575,1268.4383870967742,761.1058823529411,0.5499656710048102,0.018899006474912265,4079.473870967742,21.81935483870968,,0.0
26,154,0.0009291045001236795,520.12,1423.9482467532468,750.0,742.4284415584415,0.0,0.0,2.0,4.820129870129871,0.0,0.2012987012987013,0.0,0.032467532467532464,F,MID,N,141.81434782608693,984.9362204724409,3831.309097744361,664.0515789473684,5149.254444444445,0.25937371566192935,0.03630430316103672,1423.9482467532468,21.142857142857142,,0.4212491609090352
73,154,0.0009291045001236795,1752.44,1752.7179220779221,,,,,3.0,3.0,0.0,0.0,0.0,0.0,F,MID,N,,-46.88727272727272,2941.9647402597398,696.5377922077922,607.4459999999999,0.5526970475689621,0.02275812913389445,1752.7179220779221,20.0,,0.0
44,148,0.0008929056234954842,2293.015,2326.2282352941174,,,,,11.0,11.000675675675675,0.0,0.0,0.0,0.0,F,MID,N,,-4.467142857142856,4662.800882352941,926.1947058823529,9097.539999999999,0.23129781490625545,0.004475584838386553,1068.8075675675675,21.91891891891892,,0.0
112,148,0.0008929056234954842,1104.99,1100.598445945946,,,,,1.0,1.0,0.0,0.0,0.0,0.0,F,MID,N,,2.3156666666666683,1451.0419594594591,293.1274324324324,176.23333333333335,0.6236035170693549,0.0032294057820391876,1100.598445945946,19.0,,0.0
117,148,0.0008929056234954842,33.5,33.56682432432433,,,,,1.0,1.0,0.0,0.0,0.0,0.0,F,MID,N,,-154.53,240.6900675675676,41.64412162162162,,0.029266771405052662,0.0,33.56682432432433,19.0,,0.0
65,147,0.0008868724773907849,7862.5,7959.656938775511,,,,,2.0,2.0,0.0,0.0,0.0,0.0,F,MID,N,,98.36423076923077,10458.598163265307,1866.6319727891157,759.4325862068965,0.6114830041436254,0.025188587686547814,7959.656938775511,22.0,,0.0
103,146,0.0008808393312860857,2452.98,2457.3250684931504,,,,,1.0,1.0,0.0,0.0,0.0,0.0,F,MID,N,,-6.7,3269.1586301369866,673.5398630136987,742.4778260869564,0.6089861415590504,0.01933333944465025,2457.3250684931504,19.0,,0.0
108,145,0.0008748061851813865,1854.21,1853.0724137931034,,,,,1.0,1.0,0.0,0.0,0.0,0.0,F,MID,N,,-249.65,2552.137103448276,560.7622758620689,269.11607142857144,0.5957948281937384,0.014965584207824349,1853.0724137931034,19.0,,0.0
4,144,0.0008687730390766873,8505.900000000001,11072.990416666667,6951.0,6959.590972222221,0.0,0.0,3.0,4.572222222222222,0.0,0.1388888888888889,0.0,0.2708333333333333,E,MID,N,755.535859375,6502.194393939393,17370.146058394163,2891.350291970803,8137.127424239594,0.5411793539647353,0.17650624532085002,11072.990416666667,23.229166666666668,,0.290646822491001
77,144,0.0008687730390766873,0.0,49.68729166666667,,,,,0.4,0.49374999999999997,0.0,0.0,0.0,0.0,F,MID,N,,-333.7592307692308,231.079375,18.76298611111111,0.0,0.19214045495093945,0.0,49.68729166666667,17.944444444444443,,0.0
80,142,0.0008567067468672889,4525.59,4534.236267605635,,,,,2.0,2.0,0.0,0.0,0.0,0.0,F,MID,N,,-106.71875,6100.7476760563395,1235.9447183098594,320.868947368421,0.6030404493916444,0.012306134934242154,4534.236267605635,22.0,,0.0
17,134,0.0008084415780296951,2297.155,3467.5773880597017,2780.0,2778.334701492537,0.0,0.0,3.0,4.622388059701493,0.0,0.13432835820895522,0.0,0.20149253731343283,F,MID,N,523.6583064516129,2841.3574336283186,12398.86245762712,2492.5518644067797,14498.19307692097,0.4522677641359193,0.25074546650123825,3467.5773880597017,21.46268656716418,,0.2811031954838338
100,133,0.0008024084319249959,37.44,37.1321052631579,,,,,2.0,2.0,0.0,0.0,0.0,0.0,F,MID,N,,-107.59333333333332,258.39082706766914,47.814586466165416,,0.04850950291787325,0.0,37.1321052631579,20.0,,0.0
101,133,0.0008024084319249959,767.06,766.6918045112781,,,,,1.0,1.0,0.0,0.0,0.0,0.0,F,MID,N,,101.34,1099.2145864661654,263.6504511278196,164.99571428571429,0.5574261462246085,0.005976982851521304,766.6918045112781,19.0,,0.0
1,131,0.0007903421397155975,11093.32,16260.961755725193,11010.0,11029.640916030534,0.0,0.0,3.0,4.519083969465649,0.0,0.12213740458015267,0.0,0.42748091603053434,E,MID,N,624.2661344537813,11173.896916666667,30333.19534883721,4349.776046511629,19075.91449275157,0.5569185638257583,4283.3979759665135,16260.961755725193,23.30534351145038,,0.25559170954933824
12,130,0.0007843089936108983,3219.9849999999997,4702.609615384616,3996.0,3988.2876923076924,0.0,0.0,2.6,3.8546153846153848,0.0,0.16923076923076924,0.0,0.26153846153846155,F,MID,N,752.2245454545455,3751.247889908257,11452.706086956523,2289.8382608695647,9914.66545454242,0.4894444499562724,0.37131595091234076,4702.609615384616,21.253846153846155,,0.3541419744813427
89,130,0.0007843089936108983,49.58,49.20384615384615,,,,,0.0,0.0,0.0,0.0,0.0,0.0,F,MID,N,,379.5,360.1119230769231,0.6462307692307692,,0.014367582704228225,0.0,49.20384615384615,19.0,,0.0
28,125,0.0007541432630874022,400.07,2168.8488000000007,620.66,621.57752,0.0,0.011708250530177584,5.1,6.580000000000001,0.0,0.04,0.0,0.072,F,MID,N,23.233728813559317,675.2188034188033,5510.48256198347,918.1871900826446,12752.860769230769,0.21800575127514787,0.37618097901501274,2168.860508250531,21.904,,0.08370628487740828
106,122,0.0007360438247733046,2001.27,2001.2936065573772,,,,,1.0,1.0,0.0,0.0,0.0,0.0,F,MID,N,,-5.642857142857143,2717.308524590164,585.8940983606558,278.2758823529412,0.603226753211191,0.011063273656358398,2001.2936065573772,19.0,,0.0
33,120,0.0007239775325639061,217.2,268.25391666666667,,,,,18.0,17.99083333333333,0.0,0.0,0.0,0.0,E,MID,N,,-124.29625,1928.4245,292.36633333333333,,0.02526850637439736,0.0,268.25391666666667,22.816666666666666,,0.0
105,120,0.0007239775325639061,300.01,300.9800833333333,,,,,1.0,1.0,0.0,0.0,0.0,0.0,F,MID,N,,-9.22e-15,552.8913333333333,156.08391666666665,-293.64,0.4867690862617902,0.0,300.9800833333333,19.0,,0.0
111,119,0.0007179443864592068,1190.04,1190.7870588235296,,,,,1.0,1.0,0.0,0.0,0.0,0.0,F,MID,N,,282.10692307692307,1697.7388235294122,367.11193277310923,450.48454545454547,0.6102262979471932,0.015959497405195148,1190.7870588235296,19.0,,0.0
110,118,0.0007119112403545076,1317.45,1318.3165254237292,,,,,1.0,1.0,0.0,0.0,0.0,0.0,F,MID,N,,-102.85714285714286,1798.1227966101696,390.5887288135593,103.93583333333333,0.6106852415258901,0.005153842114057651,1318.3165254237292,19.0,,0.0
14,114,0.0006877786559357108,1218.9850000000001,2449.053684210526,1535.0,1527.015087719298,640.3690843735363,641.766225691337,1.95,5.397368421052631,1.0,1.0175438596491229,0.0,0.017543859649122806,F,MID,Y,1482.950396039604,1496.4288043478261,4965.755698924731,893.4318279569891,4371.283333333334,0.3480035216893175,0.10219228953219306,3090.819909901863,23.464912280701753,,2.1293704047761755
118,114,0.0006877786559357108,50.25,50.115175438596495,,,,,1.0,1.0,0.0,0.0,0.0,0.0,F,MID,N,,-34.61208333333334,347.04131578947363,65.62868421052632,130.84,0.049158812986738396,0.005401031991744066,50.115175438596495,19.0,,0.0
74,112,0.0006757123637263124,1314.2150000000001,1318.825,,,,,3.0,3.0,0.0,0.0,0.0,0.0,F,MID,N,,-78.46727272727273,2122.058035714286,536.0358035714287,239.465,0.5376796065377365,0.008415150264406495,1318.825,20.0,,0.0
91,111,0.0006696792176216132,1157.39,1158.2724324324324,,,,,2.0,2.0,0.0,0.0,0.0,0.0,F,MID,N,,-62.07142857142857,1763.97027027027,390.43054054054056,232.75947368421058,0.5762108108440624,0.019754493279408626,1158.2724324324324,20.0,,0.0
0,110,0.000663646071516914,13865.1,18064.944181818184,13750.0,13737.181545454545,0.0,0.0,3.05,4.780909090909092,0.0,0.10909090909090909,0.0,0.45454545454545453,E,MID,N,266.52557894736844,12366.534019607843,40625.34817307692,6057.46576923077,24745.199130411733,0.5501367253895446,0.4355885532777301,18064.944181818184,23.2,,0.22828986784747712
31,105,0.0006334803409934178,209.79,221.18771428571426,,,,,19.0,19.00761904761905,0.0,0.0,0.0,0.0,E,MID,N,,-198.25750000000002,1565.7748571428574,253.3272380952381,-98.68,0.024452428349152826,0.0,221.18771428571426,22.676190476190477,,0.0
38,104,0.0006274471948887186,2346.285,2307.2684482758623,,,,,12.0,12.001923076923077,0.0,0.0,0.0,0.0,E,MID,N,,-78.252,4086.869827586207,843.6034482758621,1375.9036363636362,0.3091911919830563,0.00594200521330924,1286.7458653846154,22.115384615384617,,0.0
71,100,0.0006033146104699218,2990.675,2997.8720999999996,,,,,3.0,3.0,0.0,0.0,0.0,0.0,F,MID,N,,0.0,4146.6804999999995,948.2130000000002,145.5,0.5827793794363112,0.008547929840681874,2997.8720999999996,20.0,,0.0
