cluster,center_pca_x,center_pca_y,center_tsne_x,center_tsne_y,customer_count,mean_cltv,mean_fap,mean_future_lv,mean_tenure,mean_cross_sell,mean_claims
0,0.30500771215759037,0.13964309168467232,48.610897064208984,3.2269608974456787,8925,21224.24014820681,11553.723508316802,16075.171004817936,20.592268907563025,0.8441456582633053,0.222296918767507
1,-1.0374735232472405,-1.8575460043412504,-7.254490852355957,-81.78925323486328,20819,-46271.07582160526,25852.79304590077,27632.60205945821,4.167092559681061,0.18776117969162784,0.7049810269465392
2,-0.4331016433939493,0.4910680136656464,-55.704586029052734,32.68724822998047,19950,17500.724609428857,12715.698467545144,17943.809283502982,9.280100250626566,0.09604010025062656,0.18591478696741853
3,0.057805194073940795,0.5769909298406009,37.692955017089844,16.35253143310547,23770,42774.936150802,30215.90886569787,39490.17082832131,4.410858585858586,1.1165334455195626,0.2280605805637358
4,0.588123615380191,0.7231052128630818,56.71255874633789,64.78762817382812,11084,18313.460719054492,15826.669749188019,0.4717030522261724,4.709067123782028,0.11313605196679899,0.30891374954889933
5,4.6798155543357085,-1.280555106332517,122.45490264892578,-22.19614028930664,992,365.49436289500534,2.371743951612903,1.060436125245317,5.522177419354839,0.2842741935483871,0.18850806451612903
6,-0.4402279347845558,0.3987463684291062,-49.04694366455078,15.982362747192383,52280,9305.544162250135,16522.532848484847,11988.866104241837,2.407355164692147,0.0,0.10975516449885234
7,0.5533008237354553,-0.0777371410938036,42.715972900390625,-15.864874839782715,5320,114306.63706390976,131637.56161954888,207972.71740360776,11.683533834586466,2.4721804511278194,1.193609022556391
8,1.5502955480755745,-0.5865919980804931,72.59252166748047,-41.98915481567383,22611,2853.6924234513276,1103.1464335942683,968.24167615593,4.809031002609349,1.0888063332006546,0.04608376453938349
