cluster,center_pca_x,center_pca_y,center_tsne_x,center_tsne_y,customer_count,mean_cltv,mean_fap,mean_future_lv,mean_tenure,mean_cross_sell,mean_claims
0,0.23429915198590273,-0.14166823400354978,-11.551283836364746,10.402543067932129,71742,10174.77706041438,3633.253967296609,1753.2276543380572,3.4887477162103737,0.1031055727467871,0.13067659111817345
1,-9.266072508094743,-3.8505522268936914,-115.89147186279297,-40.525146484375,802,6888.428279301745,1.2579800498753118,0.7365855411451483,5.328054862842893,0.12967581047381546,0.22069825436408977
2,0.26172796194557296,-0.9352392844105837,9.034797668457031,-49.631858825683594,20621,-32322.708314824693,8879.986326213591,5485.220185356895,3.849847243101692,0.13335919693516318,0.6245574899374424
3,6.145501298626187,2.1313762221756143,112.6138687133789,14.473824501037598,3966,252970.09275592538,271315.488606707,449372.71273700154,11.526651538073626,2.0219364599092287,0.9778113968734241
4,1.6462209366094176,0.30238210989540265,58.039886474609375,-14.299449920654297,14520,16405.48609782983,8819.178784435262,6778.189446637229,4.957575757575758,1.2046831955922865,0.19345730027548208
5,-1.7766967314625082,-1.2437398249027793,-44.99416732788086,-36.19660568237305,17568,961.9734771457881,698.7412602459017,503.8578544330196,5.217156193078324,1.0516848816029143,0.045821948998178506
6,0.40134257560909953,0.3622894034385092,37.22147750854492,50.0076904296875,13981,12426.667393921598,4068.248765505021,3226.068387949824,16.72977612474072,0.5767827766254202,0.18539446391531364
7,-6.835087201636125,2.294906061910337,-108.45365905761719,24.804058074951172,11286,17792.636958178275,15229.352422470318,0.0017855511527122211,4.926625908204856,0.1101364522417154,0.3034733297891193
8,3.5234490655062265,0.9390316520686086,93.36156463623047,2.6789536476135254,11265,21989.241144353695,31257.178352472263,32774.24197261553,7.294025743453173,1.3902352418996893,0.5851753217931647
