CUSTOMER_ID,cluster
204420,2
198987,2
142217,2
184229,2
181730,2
180586,2
152800,2
168552,2
190707,2
172723,2
170814,2
184617,2
198175,2
198995,2
162399,2
148544,2
149040,2
166280,2
193055,2
148771,2
189423,2
182066,2
136560,2
154710,2
185751,2
175155,2
151825,2
189870,2
180077,2
181727,2
193331,2
194989,2
175123,2
180260,2
197694,2
204663,2
194164,2
183333,2
200314,2
170988,2
194739,2
195698,2
193809,2
17627,2
178179,2
173717,2
142678,2
162400,2
186661,2
197954,2
145323,2
158271,2
1897419,2
164150,2
172473,2
195234,2
203505,2
167712,2
156392,2
156576,2
49261,2
153455,2
172518,2
203420,2
167501,2
204395,2
169760,2
173347,2
189072,2
138777,2
177949,2
202155,2
174927,2
140693,2
154660,2
147354,2
162350,2
170473,2
177119,2
178101,2
193384,2
152452,2
168874,2
200967,2
201506,2
187149,2
155718,2
146713,2
197932,2
169319,2
200716,2
164692,2
142571,2
156599,2
150324,2
160994,2
155927,2
173993,2
166292,2
158641,2
405221,2
204468,2
141033,2
176282,2
178713,2
184609,2
137937,2
205697,2
140220,2
193769,2
196390,2
178876,2
205728,2
195145,2
200208,2
188262,2
190564,2
171208,2
175821,2
165794,2
1196049,2
138202,2
199927,2
139192,2
146081,2
202191,2
136910,2
184785,2
196430,2
174201,2
1490277,2
202195,2
201161,2
195198,2
176549,2
140299,2
180076,2
199744,2
200675,2
149175,2
182052,2
187206,2
155939,2
175561,2
167418,2
175475,2
201875,2
184989,2
185732,2
195662,2
202812,2
182884,2
180361,2
151903,2
144235,2
204879,2
185544,2
150652,2
173326,2
172268,2
455387,2
165335,2
156581,2
190286,2
149900,2
170076,2
164941,2
200336,2
139189,2
152364,2
177006,2
200962,2
160064,2
153476,2
206006,2
175463,2
150414,2
199040,2
144333,2
202200,2
149167,2
200686,2
146082,2
181544,2
154664,2
141527,2
1282222,2
159077,2
158987,2
145783,2
205629,2
192376,2
149777,2
168858,2
184994,2
194994,2
152535,2
192883,2
136958,2
144278,2
201191,2
175834,2
175781,2
1897125,2
184262,2
181965,2
156589,2
186082,2
161508,2
150854,2
138921,2
198726,2
177287,2
138810,2
193861,2
139169,2
183295,2
177272,2
181560,2
165473,2
198203,2
1898386,2
195108,2
164203,2
169631,2
203844,2
137410,2
183115,2
146877,2
190193,2
163536,2
175779,2
153819,2
175157,2
145041,2
156887,2
161256,2
145175,2
138727,2
181850,2
195470,2
182909,2
166305,2
137021,2
196228,2
167443,2
161624,2
203471,2
147467,2
1204269,2
155170,2
157359,2
170243,2
202302,2
163575,2
173734,2
1896745,2
161509,2
138732,2
193609,2
166377,2
203061,2
178184,2
182704,2
136565,2
140992,2
173371,2
186890,2
144505,2
201296,2
156889,2
141160,2
145940,2
146766,2
202163,2
205716,2
188738,2
160489,2
147685,2
137513,2
138582,2
169388,2
150188,2
184050,2
197178,2
173835,2
170073,2
195010,2
173523,2
177239,2
162842,2
164468,2
171081,2
205187,2
175366,2
173757,2
144727,2
186675,2
204760,2
186638,2
200846,2
191229,2
204950,2
202171,2
192797,2
143633,2
165686,2
156987,2
188084,2
167059,2
155892,2
196333,2
139887,2
142654,2
184636,2
148967,2
198521,2
165384,2
204075,2
202676,2
197049,2
202419,2
191312,2
1896723,2
200544,2
179950,2
1902131,2
189450,2
185168,2
166761,2
169359,2
138030,2
172097,2
487764,2
180598,2
153140,2
171752,2
173896,2
138331,2
144765,2
195806,2
192940,2
147349,2
139149,2
183303,2
138567,2
204959,2
168889,2
146448,2
193872,2
169847,2
165180,2
172390,2
197606,2
153801,2
145105,2
189201,2
166004,2
152799,2
174767,2
176098,2
177440,2
171776,2
146742,2
169216,2
143562,2
151436,2
142408,2
163004,2
138653,2
162436,2
1903033,2
170152,2
185029,2
196099,2
143680,2
201962,2
144738,2
205439,2
204102,2
174048,2
174669,2
171757,2
168417,2
190862,2
195842,2
192445,2
157867,2
156577,2
163990,2
199949,2
173718,2
200217,2
185450,2
166695,2
175972,2
186452,2
173525,2
146147,2
205618,2
199014,2
152554,2
204564,2
163760,2
161635,2
179941,2
201520,2
195848,2
179871,2
189610,2
153813,2
173198,2
776500,2
177436,2
176916,2
199364,2
152126,2
177464,2
159306,2
315200,2
162049,2
174967,2
165296,2
172276,2
204251,2
177450,2
171206,2
176048,2
142894,2
197379,2
138791,2
200931,2
188119,2
526712,2
152226,2
161030,2
371864,2
201075,2
205742,2
183366,2
811376,2
145049,2
491181,2
164163,2
192892,2
181846,2
175354,2
174780,2
142887,2
182930,2
153550,2
169955,2
201137,2
138632,2
175503,2
167989,2
157915,2
196384,2
190765,2
182639,2
1205555,2
168868,2
180583,2
155297,2
176274,2
159676,2
153829,2
174658,2
180726,2
166458,2
198990,2
177133,2
140480,2
186205,2
164479,2
139360,2
145617,2
145124,2
148075,2
186455,2
142560,2
204702,2
139122,2
139120,2
160196,2
184216,2
145098,2
159562,2
139749,2
166303,2
153391,2
179246,2
167411,2
175162,2
139788,2
164379,2
185779,2
175077,2
155982,2
156042,2
164762,2
158664,2
162237,2
373174,2
172293,2
149842,2
197256,2
172261,2
195294,2
160523,2
142613,2
421181,2
164708,2
163248,2
140320,2
189055,2
749182,2
170141,2
162454,2
168098,2
204447,2
164888,2
192279,2
146131,2
188329,2
180955,2
170291,2
160992,2
162244,2
155440,2
133900,2
173732,2
167686,2
141564,2
137519,2
485674,2
151717,2
157716,2
140823,2
163478,2
136529,2
197922,2
154166,2
187467,2
190757,2
190433,2
175804,2
194012,2
166289,2
142027,2
186863,2
203358,2
162450,2
1199695,2
179794,2
193241,2
201062,2
192920,2
191617,2
144520,2
192413,2
171378,2
172272,2
176610,2
141575,2
139663,2
171189,2
171297,2
146711,2
13383,2
155045,2
162413,2
170412,2
171796,2
201257,2
161251,2
145504,2
141252,2
163942,2
188475,2
186914,2
178500,2
1202062,2
167693,2
204591,2
197115,2
145081,2
166705,2
162434,2
190879,2
175788,2
189829,2
147337,2
166288,2
162959,2
190701,2
181781,2
142393,2
180900,2
534716,2
199915,2
189629,2
204464,2
153338,2
136970,2
145102,2
449467,2
161040,2
163966,2
490400,2
152516,2
174128,2
140598,2
140616,2
138258,2
49165,2
159745,2
181079,2
196889,2
802132,2
153027,2
165072,2
194877,2
155797,2
198961,2
198851,2
145281,2
204623,2
140141,2
164705,2
181961,2
145718,2
200485,2
177865,2
164793,2
142954,2
194238,2
169332,2
145099,2
147989,2
197231,2
158952,2
166399,2
183268,2
145184,2
201521,2
192541,2
140594,2
79352,2
195746,2
151031,2
167690,2
177824,2
152497,2
172110,2
156398,2
176754,2
169837,2
204751,2
165553,2
142007,2
144826,2
201790,2
195892,2
140840,2
139748,2
200514,2
172702,2
169294,2
149319,2
184684,2
181389,2
171467,2
145865,2
419408,2
1899153,2
1902738,2
163018,2
166783,2
187678,2
162599,2
142404,2
157526,2
155477,2
188841,2
193600,2
144246,2
801820,2
166301,2
188089,2
193876,2
145882,2
159775,2
164270,2
49153,2
202650,2
137420,2
158930,2
197174,2
142181,2
160068,2
136924,2
189799,2
188800,2
164025,2
1195515,2
162064,2
143185,2
177664,2
151409,2
177499,2
180499,2
167416,2
195586,2
141312,2
188291,2
173028,2
181525,2
149568,2
146461,2
136657,2
160657,2
154113,2
145766,2
169918,2
532933,2
146732,2
191488,2
177431,2
158550,2
174483,2
1198926,2
178465,2
169460,2
147935,2
191043,2
140182,2
147876,2
197706,2
160261,2
196680,2
188986,2
1198867,2
139800,2
145858,2
1898329,2
175740,2
144469,2
192341,2
31116,2
175115,2
147928,2
203668,2
579910,2
6805,2
148220,2
166271,2
151796,2
165065,2
204446,2
147515,2
1902956,2
160725,2
197128,2
162674,2
197732,2
162397,2
205659,2
171931,2
194646,2
161159,2
179052,2
190172,2
182973,2
190439,2
180887,2
199126,2
201803,2
195011,2
170232,2
159705,2
180863,2
177303,2
146908,2
203382,2
141901,2
151511,2
162296,2
155018,2
197609,2
174745,2
184260,2
183375,2
184250,2
183877,2
150017,2
153366,2
193566,2
191200,2
146819,2
191852,2
198922,2
162515,2
138959,2
180360,2
197948,2
147469,2
159742,2
177348,2
195105,2
171097,2
161128,2
189666,2
189451,2
1205321,2
142608,2
153757,2
1200180,2
195585,2
202407,2
169491,2
176278,2
167427,2
157392,2
195243,2
162020,2
186070,2
1197367,2
136554,2
188158,2
140165,2
194627,2
154584,2
161543,2
178178,2
173731,2
190026,2
204068,2
205744,2
187477,2
1899325,2
199411,2
176475,2
154003,2
182754,2
174768,2
184788,2
193084,2
173170,2
195270,2
189817,2
194129,2
202296,2
201111,2
192274,2
140891,2
177280,2
182662,2
172104,2
157446,2
153319,2
139616,2
157324,2
185284,2
163182,2
197139,2
163152,2
152496,2
164752,2
162912,2
147981,2
190794,2
807562,2
148083,2
153157,2
203186,2
193848,2
170470,2
184252,2
186113,2
154394,2
176263,2
176960,2
167020,2
164794,2
198766,2
171991,2
490822,2
155131,2
183110,2
186206,2
141116,2
166376,2
155716,2
173992,2
1900382,2
136557,2
142932,2
156600,2
176297,2
196006,2
141047,2
161906,2
202070,2
170430,2
179928,2
142032,2
143023,2
190893,2
192342,2
1899873,2
173893,2
1205486,2
146862,2
202170,2
156499,2
163474,2
187505,2
187152,2
168551,2
145192,2
149598,2
149234,2
181989,2
177522,2
153166,2
146265,2
185761,2
181095,2
176105,2
201246,2
189059,2
150913,2
148142,2
179780,2
158696,2
136911,2
157141,2
1897373,2
163046,2
184621,2
144193,2
202329,2
154696,2
167433,2
160398,2
191302,2
156151,2
178931,2
147752,2
167685,2
202156,2
162037,2
140722,2
147692,2
143090,2
206025,2
137645,2
170285,2
167027,2
137751,2
146139,2
175893,2
202651,2
171195,2
195159,2
146447,2
370202,2
171360,2
198610,2
173534,2
172165,2
139104,2
201119,2
150305,2
189162,2
408843,2
812391,2
399407,2
193674,2
160360,2
168920,2
180079,2
143974,2
138264,2
1204367,2
55239,2
1901944,2
157561,2
205827,2
1900721,2
168970,2
149765,2
179071,2
142620,2
173527,2
198993,2
136644,2
171086,2
375680,2
175453,2
143447,2
185729,2
168935,2
159275,2
191949,2
183431,2
